Date,Type,Link
2023-10-08 09:22:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AarticleSegment%3A%28urn%3Ali%3AlinkedInArticle%3A7111031140584439808%2C7111031142664839169%29?commentUrn=urn%3Ali%3Acomment%3A%28articleSegment%3A%28urn%3Ali%3AlinkedInArticle%3A7111031140584439808%2C7111031142664839169%29%2C7116714428133171200%29
2023-10-08 09:00:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AarticleSegment%3A%28urn%3Ali%3AlinkedInArticle%3A7112871479406399488%2C7112871481516134400%29?commentUrn=urn%3Ali%3Acomment%3A%28articleSegment%3A%28urn%3Ali%3AlinkedInArticle%3A7112871479406399488%2C7112871481516134400%29%2C7116708880226607104%29
2023-10-07 14:33:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AarticleSegment%3A%28urn%3Ali%3AlinkedInArticle%3A7112511451872858113%2C7112511453693186048%29?commentUrn=urn%3Ali%3Acomment%3A%28articleSegment%3A%28urn%3Ali%3AlinkedInArticle%3A7112511451872858113%2C7112511453693186048%29%2C7116074629449822208%29
2023-10-06 15:17:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7116051317004873728
2023-10-06 15:17:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7116063331630649345
2023-10-06 07:57:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7115943952771375104
2023-10-05 21:02:26,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3AarticleSegment%3A%28urn%3Ali%3AlinkedInArticle%3A7113596132101939200%2C7113596133888700416%29?commentUrn=urn%3Ali%3Acomment%3A%28articleSegment%3A%28urn%3Ali%3AlinkedInArticle%3A7113596132101939200%2C7113596133888700416%29%2C7114969426935865344%29
2023-10-05 21:01:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AarticleSegment%3A%28urn%3Ali%3AlinkedInArticle%3A7087811600367116288%2C7114630022132355072%29?commentUrn=urn%3Ali%3Acomment%3A%28articleSegment%3A%28urn%3Ali%3AlinkedInArticle%3A7087811600367116288%2C7114630022132355072%29%2C7115332724952850432%29
2023-10-05 20:58:32,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3AarticleSegment%3A%28urn%3Ali%3AlinkedInArticle%3A7113593461831839744%2C7113593463534727168%29?commentUrn=urn%3Ali%3Acomment%3A%28articleSegment%3A%28urn%3Ali%3AlinkedInArticle%3A7113593461831839744%2C7113593463534727168%29%2C7115347997705519104%29
2023-10-04 15:51:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AarticleSegment%3A%28urn%3Ali%3AlinkedInArticle%3A7110676563557253120%2C7110676565356625920%29?commentUrn=urn%3Ali%3Acomment%3A%28articleSegment%3A%28urn%3Ali%3AlinkedInArticle%3A7110676563557253120%2C7110676565356625920%29%2C7115341562607198208%29
2023-10-04 15:50:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AarticleSegment%3A%28urn%3Ali%3AlinkedInArticle%3A7112501130672107520%2C7112501132119166976%29?commentUrn=urn%3Ali%3Acomment%3A%28articleSegment%3A%28urn%3Ali%3AlinkedInArticle%3A7112501130672107520%2C7112501132119166976%29%2C7115352666787954688%29
2023-10-04 15:49:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AarticleSegment%3A%28urn%3Ali%3AlinkedInArticle%3A7113338281521524736%2C7113338283295727617%29?commentUrn=urn%3Ali%3Acomment%3A%28articleSegment%3A%28urn%3Ali%3AlinkedInArticle%3A7113338281521524736%2C7113338283295727617%29%2C7115348820791582720%29
2023-10-04 13:00:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7115310610589863937
2023-10-03 21:32:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7115075203352723456
2023-10-03 19:11:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7115046090457919489
2023-10-03 13:26:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7114961244779941888
2023-10-02 21:32:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AarticleSegment%3A%28urn%3Ali%3AlinkedInArticle%3A7113590625320456192%2C7113590626968850432%29?commentUrn=urn%3Ali%3Acomment%3A%28articleSegment%3A%28urn%3Ali%3AlinkedInArticle%3A7113590625320456192%2C7113590626968850432%29%2C7114723461909876736%29
2023-10-02 21:15:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AarticleSegment%3A%28urn%3Ali%3AlinkedInArticle%3A7112152728918716416%2C7112152730655154176%29?commentUrn=urn%3Ali%3Acomment%3A%28articleSegment%3A%28urn%3Ali%3AlinkedInArticle%3A7112152728918716416%2C7112152730655154176%29%2C7114719594560315393%29
2023-10-02 16:38:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7114645703468929025
2023-10-02 15:46:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7114590918921310208
2023-09-29 19:03:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7113596132613607425
2023-09-27 15:57:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7112818106707673088
2023-09-27 13:53:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7112767836925616128
2023-09-27 13:41:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7112780743457587200
2023-09-27 08:46:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7112040246141190144
2023-09-27 06:04:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7112519320466862080?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7112519320466862080%2C7112536372778795010%29
2023-09-27 06:04:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7112519320466862080?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7112519320466862080%2C7112536273218629635%29
2023-09-26 19:51:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7112494365196865536
2023-09-26 19:47:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7112519320466862080
2023-09-26 19:31:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7112351237647290368?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7112351237647290368%2C7112397951263506435%29
2023-09-25 20:52:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7112169459699654656
2023-09-25 20:36:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7112094744410767360
2023-09-24 06:59:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7111510227342016512
2023-09-24 06:59:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7111126542918803456
2023-09-22 09:00:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7110897126254989313
2023-09-16 21:37:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7108292844636819456
2023-09-16 21:32:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7108884208181252096
2023-09-16 21:25:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7108919153146679296
2023-09-16 20:50:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7108475054681673728?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7108475054681673728%2C7108688547917799424%29
2023-09-15 20:58:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7108470957685575680
2023-09-15 19:38:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7108475054681673728
2023-09-14 12:05:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7107743328833519616
2023-09-14 11:19:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7108021799652589568
2023-09-14 08:33:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7107984366454153217
2023-09-14 08:12:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7107996505956847616
2023-09-14 06:28:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7107935999111954433
2023-09-14 06:19:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7107967636138860544
2023-09-14 06:18:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7107926719705059328
2023-09-12 19:17:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7107385392475074561
2023-09-12 18:44:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AarticleSegment%3A%28urn%3Ali%3AlinkedInArticle%3A7095193871541764096%2C7095193873353719808%29?commentUrn=urn%3Ali%3Acomment%3A%28articleSegment%3A%28urn%3Ali%3AlinkedInArticle%3A7095193871541764096%2C7095193873353719808%29%2C7098668049842503680%29
2023-09-08 14:20:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7105018966569336832?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7105018966569336832%2C7105232003070873600%29
2023-09-03 20:33:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7104192581529419777
2023-09-03 19:40:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7104055428812075008
2023-09-03 18:04:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7103751015832698880?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7103751015832698880%2C7104036462513307648%29
2023-09-02 21:00:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7103709299276705792
2023-09-02 20:49:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7103715690355818496
2023-09-02 20:38:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7103832012771258368
2023-09-02 20:29:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7103738343347146752
2023-09-02 20:24:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7103751015832698880
2023-09-02 20:21:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7103749483867340800
2023-09-02 16:40:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7102923091550334977?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7102923091550334977%2C7103120017784807424%29
2023-09-01 19:12:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7103451899965706241
2023-09-01 17:26:16,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7103394701990338560
2023-09-01 16:51:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7103383527844438016
2023-09-01 12:44:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7103338214077128704
2023-09-01 10:55:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7103323114201120769
2023-08-31 20:33:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7102916972790599680?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7102916972790599680%2C7103033991468875777%29
2023-08-31 15:09:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7102916972790599680?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7102916972790599680%2C7102974545271164928%29
2023-08-31 06:56:55,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7102848361191407616
2023-08-30 15:40:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7102460482350981120
2023-08-30 14:23:52,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7102651171676250113?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7102651171676250113%2C7102655584012816386%29
2023-08-30 13:20:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7102566191478550528?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7102566191478550528%2C7102640353903562753%29
2023-08-30 13:07:29,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7102635904107716609
2023-08-30 12:27:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7100102124314714112
2023-08-30 11:19:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7102566263461171201?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7102566263461171201%2C7102570749730672640%29
2023-08-30 11:19:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7102566263461171201?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7102566263461171201%2C7102584139706445824%29
2023-08-30 11:19:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7102566263461171201?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7102566263461171201%2C7102580567593897986%29
2023-08-30 10:19:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7102566191478550528?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7102566191478550528%2C7102590916493737986%29
2023-08-30 08:45:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7102566263461171201
2023-08-30 08:37:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7102566191478550528
2023-08-29 21:17:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7100023867364032512?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7100023867364032512%2C7100086900140507136%29
2023-08-29 20:51:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7102306140704698368
2023-08-29 20:44:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7102305254783807489
2023-08-29 20:43:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7102284799976882176
2023-08-29 20:41:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7102311904257163264
2023-08-29 20:33:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7102262109689769986
2023-08-29 20:20:28,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7102281247476891648
2023-08-28 13:31:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7101918851382005760
2023-08-28 11:56:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7101866007748608000
2023-08-28 11:49:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7101854821615316992
2023-08-28 11:13:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7101881621485645825
2023-08-28 08:49:21,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7101843433312387072
2023-08-28 08:28:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7101727304082456576
2023-08-27 21:42:27,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7101675078924341248
2023-08-27 13:58:23,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7101552294290214912
2023-08-27 13:55:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7101518714461724672
2023-08-27 04:09:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7100836063136333824?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7100836063136333824%2C7100852133641486337%29
2023-08-27 04:04:42,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7101354727061286912
2023-08-26 21:25:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7101309189506940928
2023-08-26 19:08:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7101269595847561216
2023-08-26 11:22:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7101156326826799104
2023-08-26 10:56:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7101142306027618305
2023-08-26 10:56:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7100453934221193217
2023-08-26 08:44:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7101111210913259520
2023-08-26 08:42:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7101103292205674496
2023-08-26 07:30:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7101058178741669889
2023-08-25 20:19:32,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7100914900679475201
2023-08-25 18:28:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7100885175391121410
2023-08-25 17:10:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7100886578184548353
2023-08-25 15:51:22,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7100859382833291265
2023-08-25 14:46:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7100846811812102144
2023-08-25 10:51:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7100786388089901056
2023-08-25 08:00:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7100627853536346112
2023-08-24 08:49:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7100395896743309316
2023-08-23 14:57:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7100125770538180608
2023-08-22 11:40:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7099707481802559488
2023-08-22 10:49:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7098208712841928705
2023-08-21 19:40:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7099473169723351040
2023-08-21 14:12:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7099385909489328129
2023-08-21 14:12:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7099015578853535744
2023-08-21 14:12:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7099391817334366208
2023-08-21 11:12:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7097011915414990849
2023-08-16 13:41:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7095489299885821952
2023-08-15 12:56:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7096481411519369216
2023-08-14 16:27:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7096888671252934656
2023-08-14 15:50:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7096853777189593089
2023-08-14 13:52:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7096512931353305088
2023-08-13 09:21:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7096412954266333184
2023-08-12 15:57:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7096113101833396224
2023-08-11 13:42:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7095753387278774272
2023-08-11 10:03:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7095698583860965377
2023-08-11 05:49:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7094193113195319296
2023-08-10 15:39:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7095426095486763008
2023-08-10 11:35:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7095361834492272640
2023-08-09 15:23:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7095057393620836352
2023-08-09 12:50:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7095021326083465216
2023-08-08 10:47:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7094622095363461120
2023-08-03 18:11:30,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7088231270018646016
2023-08-02 06:22:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7092385543459635200
2023-08-01 16:10:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7092158398145724417
2023-08-01 16:04:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7092169666902544385?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7092169666902544385%2C7092171715090272256%29
2023-08-01 16:04:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7089937400893751296
2023-08-01 15:55:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7091032114971758592
2023-08-01 14:09:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7091847127567319040
2023-08-01 13:19:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7092130487401345024
2023-08-01 13:16:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7092129334215225344
2023-08-01 12:48:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7092117448723726336
2023-08-01 12:41:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7092111591843725312
2023-08-01 07:11:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7092037932064063488
2023-07-28 19:28:15,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7090754699254980608
2023-07-26 16:49:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7089960657466310659?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7089960657466310659%2C7089984411777015808%29
2023-07-26 14:59:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7086668468673986560
2023-07-26 08:34:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7089869011517063168
2023-07-25 16:59:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6991738910045306881
2023-07-24 18:19:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7089303773520486400
2023-07-24 17:07:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7089279089995378690
2023-07-24 17:06:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7089244027476140032
2023-07-24 14:58:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7089256961799561216
2023-07-24 14:35:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7089243633710755840
2023-07-22 21:56:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7088534520081080320
2023-07-22 21:44:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7088625614882045952
2023-07-21 21:01:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7088215140596133888
2023-07-21 15:46:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7083918611026714624
2023-07-20 16:18:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7087798551426015233
2023-07-19 13:31:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7087271714358759425
2023-07-19 13:17:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7087398002893463552
2023-07-19 13:16:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7087378036609712128
2023-07-19 12:50:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7087144366951038976
2023-07-19 12:46:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7087054198638333952
2023-07-19 12:42:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7087176069652381696
2023-07-18 21:47:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7087128552625553408
2023-07-18 18:41:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7087038307372531712
2023-07-18 12:12:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7086418122357805056
2023-07-18 12:08:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7087006942350454785
2023-07-18 08:49:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7051618384945303552
2023-07-17 10:27:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7086652320050020352
2023-07-15 12:42:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7085958684362641408
2023-07-12 12:17:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7084863983739932673
2023-07-11 11:25:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7084487422234783745
2023-07-10 19:04:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7084245042764140544
2023-07-10 11:59:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7084124105330814978
2023-07-10 11:58:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7083421973497708544
2023-07-10 11:56:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7083734225215971328
2023-07-07 07:04:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7082975907983814656
2023-07-06 10:48:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7082662088912850944
2023-07-05 19:51:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7077142331996430337?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7077142331996430337%2C7081607256894537728%29
2023-07-05 19:30:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7082432956924866561
2023-07-05 16:06:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7082388651157958657
2023-07-05 14:40:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7082354586761457665
2023-07-05 13:12:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7082308927538782208?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7082308927538782208%2C7082314180560584704%29
2023-07-05 13:12:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7082307658254290944?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7082307658254290944%2C7082323428975800320%29
2023-07-05 12:12:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7082327267913187329
